Codigo,Nombre,Marca,Estatus,Asignado a,Observaciones,Fecha Modificacion
6927,REFRIGERADOR IMBERA INVERTER VR17 BLANCO,Naresa,Por revisar,,,
6927,REFRIGERADOR IMBERA INVERTER VR17 BLANCO,Equilinea,Por revisar,,,
6927,REFRIGERADOR IMBERA INVERTER VR17 BLANCO,Proquip,Por revisar,,,
6928,REFRIGERADOR IMBERA INVERTER VRD26 2 PUERTAS BLANCO,Naresa,Por revisar,,,
6928,REFRIGERADOR IMBERA INVERTER VRD26 2 PUERTAS BLANCO,Equilinea,Por revisar,,,
6928,REFRIGERADOR IMBERA INVERTER VRD26 2 PUERTAS BLANCO,Proquip,Por revisar,,,
6929,REFRIGERADOR IMBERA INVERTER VRD35 2 PUERTAS BLANCO,Naresa,Por revisar,,,
6929,REFRIGERADOR IMBERA INVERTER VRD35 2 PUERTAS BLANCO,Equilinea,Por revisar,,,
6929,REFRIGERADOR IMBERA INVERTER VRD35 2 PUERTAS BLANCO,Proquip,Por revisar,,,
6930,REFRIGERADOR IMBERA MINIBAR TECATE-XX-INDIO DISEÑOS,Naresa,Por revisar,,,
6930,REFRIGERADOR IMBERA MINIBAR TECATE-XX-INDIO DISEÑOS,Equilinea,Por revisar,,,
6930,REFRIGERADOR IMBERA MINIBAR TECATE-XX-INDIO DISEÑOS,Proquip,Por revisar,,,
6936,VITRINA CREMERA IMBERA PHS-18N PRO Blanca,Naresa,Por revisar,,,
6936,VITRINA CREMERA IMBERA PHS-18N PRO Blanca,Equilinea,Por revisar,,,
6936,VITRINA CREMERA IMBERA PHS-18N PRO Blanca,Proquip,Por revisar,,,
6937,VITRINA DE MESA FRIA VMFI-3.5 IMBERA,Naresa,Por revisar,,,
6937,VITRINA DE MESA FRIA VMFI-3.5 IMBERA,Equilinea,Por revisar,,,
6937,VITRINA DE MESA FRIA VMFI-3.5 IMBERA,Proquip,Por revisar,,,
6941,VITRINA CARNICERA IMBERA PHD-21N NEGRA,Naresa,Por revisar,,,
6941,VITRINA CARNICERA IMBERA PHD-21N NEGRA,Equilinea,Por revisar,,,
6941,VITRINA CARNICERA IMBERA PHD-21N NEGRA,Proquip,Por revisar,,,
6942,VITRINA CARNICERA IMBERA PHD-21B BLANCA,Naresa,Por revisar,,,
6942,VITRINA CARNICERA IMBERA PHD-21B BLANCA,Equilinea,Por revisar,,,
6942,VITRINA CARNICERA IMBERA PHD-21B BLANCA,Proquip,Por revisar,,,
6943,VITRINA CARNICERA IMBERA PHD-25N NEGRA,Naresa,Por revisar,,,
6943,VITRINA CARNICERA IMBERA PHD-25N NEGRA,Equilinea,Por revisar,,,
6943,VITRINA CARNICERA IMBERA PHD-25N NEGRA,Proquip,Por revisar,,,
6944,VITRINA CARNICERA IMBERA PHD-25B BLANCA,Naresa,Por revisar,,,
6944,VITRINA CARNICERA IMBERA PHD-25B BLANCA,Equilinea,Por revisar,,,
6944,VITRINA CARNICERA IMBERA PHD-25B BLANCA,Proquip,Por revisar,,,
6949,REFRIGERADOR IMBERA PRO CCV552,Naresa,Por revisar,,,
6949,REFRIGERADOR IMBERA PRO CCV552,Equilinea,Por revisar,,,
6949,REFRIGERADOR IMBERA PRO CCV552,Proquip,Por revisar,,,
6985,VITRINA CREMERA IMBERA PHS-13N PRO NEGRA,Naresa,Por revisar,,,
6985,VITRINA CREMERA IMBERA PHS-13N PRO NEGRA,Equilinea,Por revisar,,,
6985,VITRINA CREMERA IMBERA PHS-13N PRO NEGRA,Proquip,Por revisar,,,
6992,ENFRIADOR HORIZONTAL IMBERA HR15 NEGRO 1 PUERTA,Naresa,Por revisar,,,
6992,ENFRIADOR HORIZONTAL IMBERA HR15 NEGRO 1 PUERTA,Equilinea,Por revisar,,,
6992,ENFRIADOR HORIZONTAL IMBERA HR15 NEGRO 1 PUERTA,Proquip,Por revisar,,,
7009,CONDENSADOR REMOTO PARA MHC-680,Naresa,Por revisar,,,
7009,CONDENSADOR REMOTO PARA MHC-680,Equilinea,Por revisar,,,
7091,CONGELADOR HORIZONTAL IMBERA HF04 GRIS,Naresa,Por revisar,,,
7091,CONGELADOR HORIZONTAL IMBERA HF04 GRIS,Equilinea,Por revisar,,,
7091,CONGELADOR HORIZONTAL IMBERA HF04 GRIS,Proquip,Por revisar,,,
7092,CONGELADOR HORIZONTAL IMBERA HF06 GRIS,Naresa,Por revisar,,,
7092,CONGELADOR HORIZONTAL IMBERA HF06 GRIS,Equilinea,Por revisar,,,
7092,CONGELADOR HORIZONTAL IMBERA HF06 GRIS,Proquip,Por revisar,,,
7095,CONGELADOR HORIZONTAL IMBERA HF06 BLANCO DUAL,Naresa,Por revisar,,,
7095,CONGELADOR HORIZONTAL IMBERA HF06 BLANCO DUAL,Equilinea,Por revisar,,,
7095,CONGELADOR HORIZONTAL IMBERA HF06 BLANCO DUAL,Proquip,Por revisar,,,
7096,CONGELADOR HORIZONTAL IMBERA HF10 BLANCO DUAL,Naresa,Por revisar,,,
7096,CONGELADOR HORIZONTAL IMBERA HF10 BLANCO DUAL,Equilinea,Por revisar,,,
7096,CONGELADOR HORIZONTAL IMBERA HF10 BLANCO DUAL,Proquip,Por revisar,,,
7097,CONGELADOR HORIZONTAL IMBERA HF24 BLANCO 2P DUAL,Naresa,Por revisar,,,
7097,CONGELADOR HORIZONTAL IMBERA HF24 BLANCO 2P DUAL,Equilinea,Por revisar,,,
7097,CONGELADOR HORIZONTAL IMBERA HF24 BLANCO 2P DUAL,Proquip,Por revisar,,,
7098,VITRINA CREMERA IMBERA PHS-8B BLANCA,Naresa,Por revisar,,,
7098,VITRINA CREMERA IMBERA PHS-8B BLANCA,Equilinea,Por revisar,,,
7098,VITRINA CREMERA IMBERA PHS-8B BLANCA,Proquip,Por revisar,,,
7099,VITRINA CREMERA IMBERA PHS-8N NEGRA,Naresa,Por revisar,,,
7099,VITRINA CREMERA IMBERA PHS-8N NEGRA,Equilinea,Por revisar,,,
7099,VITRINA CREMERA IMBERA PHS-8N NEGRA,Proquip,Por revisar,,,
7100,VITRINA CREMERA IMBERA PHS-8AI ACERO INOX,Naresa,Por revisar,,,
7100,VITRINA CREMERA IMBERA PHS-8AI ACERO INOX,Equilinea,Por revisar,,,
7100,VITRINA CREMERA IMBERA PHS-8AI ACERO INOX,Proquip,Por revisar,,,
7101,VITRINA CREMERA IMBERA BHS10 NEGRA 8 PIES,Naresa,Por revisar,,,
7101,VITRINA CREMERA IMBERA BHS10 NEGRA 8 PIES,Equilinea,Por revisar,,,
7101,VITRINA CREMERA IMBERA BHS10 NEGRA 8 PIES,Proquip,Por revisar,,,
7102,VITRINA CREMERA IMBERA BHS20 NEGRA 12 PIES,Naresa,Por revisar,,,
7102,VITRINA CREMERA IMBERA BHS20 NEGRA 12 PIES,Equilinea,Por revisar,,,
7102,VITRINA CREMERA IMBERA BHS20 NEGRA 12 PIES,Proquip,Por revisar,,,
7113,CONGELADOR VERTICAL IMBERA VFS24 NEGRO 24 PIES,Naresa,Por revisar,,,
7113,CONGELADOR VERTICAL IMBERA VFS24 NEGRO 24 PIES,Equilinea,Por revisar,,,
7113,CONGELADOR VERTICAL IMBERA VFS24 NEGRO 24 PIES,Proquip,Por revisar,,,
7114,VITRINA CREMERA IMBERA PHS-13N PRO BLANCA,Naresa,Por revisar,,,
7114,VITRINA CREMERA IMBERA PHS-13N PRO BLANCA,Equilinea,Por revisar,,,
7114,VITRINA CREMERA IMBERA PHS-13N PRO BLANCA,Proquip,Por revisar,,,
7115,VITRINA CREMERA IMBERA PHS-17N PRO NEGRA,Naresa,Por revisar,,,
7115,VITRINA CREMERA IMBERA PHS-17N PRO NEGRA,Equilinea,Por revisar,,,
7115,VITRINA CREMERA IMBERA PHS-17N PRO NEGRA,Proquip,Por revisar,,,
7118,REFRIGERADOR BIOMEDICO IMBERA VMC-01 SIN CHAPA PUERTA,Naresa,Por revisar,,,
7118,REFRIGERADOR BIOMEDICO IMBERA VMC-01 SIN CHAPA PUERTA,Equilinea,Por revisar,,,
7118,REFRIGERADOR BIOMEDICO IMBERA VMC-01 SIN CHAPA PUERTA,Proquip,Por revisar,,,
7119,REFRIGERADOR BIOMEDICO IMBERA VMC-01 CON CHAPA PUERTA,Naresa,Por revisar,,,
7119,REFRIGERADOR BIOMEDICO IMBERA VMC-01 CON CHAPA PUERTA,Equilinea,Por revisar,,,
7119,REFRIGERADOR BIOMEDICO IMBERA VMC-01 CON CHAPA PUERTA,Proquip,Por revisar,,,
7120,REFRIGERADOR BIOMEDICO IMBERA VMC-05 PUERTA CRISTAL (,Naresa,Por revisar,,,
7120,REFRIGERADOR BIOMEDICO IMBERA VMC-05 PUERTA CRISTAL (,Equilinea,Por revisar,,,
7120,REFRIGERADOR BIOMEDICO IMBERA VMC-05 PUERTA CRISTAL (,Proquip,Por revisar,,,
7121,REFRIGERADOR BIOMEDICO IMBERA VMC-12 PUERTA CRISTAL (,Naresa,Por revisar,,,
7121,REFRIGERADOR BIOMEDICO IMBERA VMC-12 PUERTA CRISTAL (,Equilinea,Por revisar,,,
7121,REFRIGERADOR BIOMEDICO IMBERA VMC-12 PUERTA CRISTAL (,Proquip,Por revisar,,,
7122,REFRIGERADOR BIOMEDICO IMBERA VMC-12 SIN GRAFICADOR P,Naresa,Por revisar,,,
7122,REFRIGERADOR BIOMEDICO IMBERA VMC-12 SIN GRAFICADOR P,Equilinea,Por revisar,,,
7122,REFRIGERADOR BIOMEDICO IMBERA VMC-12 SIN GRAFICADOR P,Proquip,Por revisar,,,
7123,REFRIGERADOR BIOMEDICO IMBERA VMC-19 CON GRAFICADOR P,Naresa,Por revisar,,,
7123,REFRIGERADOR BIOMEDICO IMBERA VMC-19 CON GRAFICADOR P,Equilinea,Por revisar,,,
7123,REFRIGERADOR BIOMEDICO IMBERA VMC-19 CON GRAFICADOR P,Proquip,Por revisar,,,
7124,REFRIGERADOR BIOMEDICO IMBERA VMC-19 SIN GRAFICADOR P,Naresa,Por revisar,,,
7124,REFRIGERADOR BIOMEDICO IMBERA VMC-19 SIN GRAFICADOR P,Equilinea,Por revisar,,,
7124,REFRIGERADOR BIOMEDICO IMBERA VMC-19 SIN GRAFICADOR P,Proquip,Por revisar,,,
7125,REFRIGERADOR BIOMEDICO IMBERA VMC-05 CON GRAFICADOR P,Naresa,Por revisar,,,
7125,REFRIGERADOR BIOMEDICO IMBERA VMC-05 CON GRAFICADOR P,Equilinea,Por revisar,,,
7125,REFRIGERADOR BIOMEDICO IMBERA VMC-05 CON GRAFICADOR P,Proquip,Por revisar,,,
7126,REFRIGERADOR BIOMEDICO IMBERA VMC-18 CON GRAFICADOR P,Naresa,Por revisar,,,
7126,REFRIGERADOR BIOMEDICO IMBERA VMC-18 CON GRAFICADOR P,Equilinea,Por revisar,,,
7126,REFRIGERADOR BIOMEDICO IMBERA VMC-18 CON GRAFICADOR P,Proquip,Por revisar,,,
7130,VITRINA CREMERA IMBERA PHS-17B PRO BLANCA,Naresa,Por revisar,,,
7130,VITRINA CREMERA IMBERA PHS-17B PRO BLANCA,Equilinea,Por revisar,,,
7130,VITRINA CREMERA IMBERA PHS-17B PRO BLANCA,Proquip,Por revisar,,,
7131,VITRINA CREMERA IMBERA PHS-14N PRO NEGRA,Naresa,Por revisar,,,
7131,VITRINA CREMERA IMBERA PHS-14N PRO NEGRA,Equilinea,Por revisar,,,
7131,VITRINA CREMERA IMBERA PHS-14N PRO NEGRA,Proquip,Por revisar,,,
7132,VITRINA CREMERA IMBERA PHS-14B PRO BLANCA,Naresa,Por revisar,,,
7132,VITRINA CREMERA IMBERA PHS-14B PRO BLANCA,Equilinea,Por revisar,,,
7132,VITRINA CREMERA IMBERA PHS-14B PRO BLANCA,Proquip,Por revisar,,,
7467,REFRIGERADOR IMBERA RIBC23-HC-1 PUERTA SOLIDA,Naresa,Por revisar,,,
7467,REFRIGERADOR IMBERA RIBC23-HC-1 PUERTA SOLIDA,Equilinea,Por revisar,,,
7467,REFRIGERADOR IMBERA RIBC23-HC-1 PUERTA SOLIDA,Proquip,Por revisar,,,
7468,REFRIGERADOR IMBERA RIBC-2 PUERTAS SOLIDAS,Naresa,Por revisar,,,
7468,REFRIGERADOR IMBERA RIBC-2 PUERTAS SOLIDAS,Equilinea,Por revisar,,,
7468,REFRIGERADOR IMBERA RIBC-2 PUERTAS SOLIDAS,Proquip,Por revisar,,,
7469,CONGELADOR IMBERA RIB-23F-1 PUERTA SOLIDA,Naresa,Por revisar,,,
7469,CONGELADOR IMBERA RIB-23F-1 PUERTA SOLIDA,Equilinea,Por revisar,,,
7469,CONGELADOR IMBERA RIB-23F-1 PUERTA SOLIDA,Proquip,Por revisar,,,
7470,CONGELADOR IMBERA RIB-49F-2 PUERTAS SOLIDAS,Naresa,Por revisar,,,
7470,CONGELADOR IMBERA RIB-49F-2 PUERTAS SOLIDAS,Equilinea,Por revisar,,,
7470,CONGELADOR IMBERA RIB-49F-2 PUERTAS SOLIDAS,Proquip,Por revisar,,,
7471,MESA FRIA PARA SANDWICHES Y ENSALADAS IMBERA SPT-48 2,Naresa,Por revisar,,,
7471,MESA FRIA PARA SANDWICHES Y ENSALADAS IMBERA SPT-48 2,Equilinea,Por revisar,,,
7471,MESA FRIA PARA SANDWICHES Y ENSALADAS IMBERA SPT-48 2,Proquip,Por revisar,,,
7473,MESA FRIA BAJO BARRA IMBERA UCT72-3P 3 PUERTAS,Naresa,Por revisar,,,
7473,MESA FRIA BAJO BARRA IMBERA UCT72-3P 3 PUERTAS,Equilinea,Por revisar,,,
7473,MESA FRIA BAJO BARRA IMBERA UCT72-3P 3 PUERTAS,Proquip,Por revisar,,,
7490,ESTUFA A GAS PROTEK EHGP-6Q 6 QUEMADORES CON HORNO,Naresa,Por revisar,,,
7490,ESTUFA A GAS PROTEK EHGP-6Q 6 QUEMADORES CON HORNO,Equilinea,Por revisar,,,
7490,ESTUFA A GAS PROTEK EHGP-6Q 6 QUEMADORES CON HORNO,Proquip,Por revisar,,,
7491,ESTUFA MULTIPLE PROFESIONAL PROTEK ESTP-M6G,Naresa,Por revisar,,,
7491,ESTUFA MULTIPLE PROFESIONAL PROTEK ESTP-M6G,Equilinea,Por revisar,,,
7491,ESTUFA MULTIPLE PROFESIONAL PROTEK ESTP-M6G,Proquip,Por revisar,,,
7492,ESTUFA MULTIPLE ECO PROTEK EPS-1200GS,Naresa,Por revisar,,,
7492,ESTUFA MULTIPLE ECO PROTEK EPS-1200GS,Equilinea,Por revisar,,,
7492,ESTUFA MULTIPLE ECO PROTEK EPS-1200GS,Proquip,Por revisar,,,
7493,ESTUFON ECO A GAS PROTEK FPS-1QGS,Naresa,Por revisar,,,
7493,ESTUFON ECO A GAS PROTEK FPS-1QGS,Equilinea,Por revisar,,,
7493,ESTUFON ECO A GAS PROTEK FPS-1QGS,Proquip,Por revisar,,,
7494,FREIDOR A GAS PROTEK FRP-5G 5 LITROS,Naresa,Por revisar,,,
7494,FREIDOR A GAS PROTEK FRP-5G 5 LITROS,Equilinea,Por revisar,,,
7494,FREIDOR A GAS PROTEK FRP-5G 5 LITROS,Proquip,Por revisar,,,
7495,FREIDOR A GAS PROTEK FRP-20G 20 LITROS,Naresa,Por revisar,,,
7495,FREIDOR A GAS PROTEK FRP-20G 20 LITROS,Equilinea,Por revisar,,,
7495,FREIDOR A GAS PROTEK FRP-20G 20 LITROS,Proquip,Por revisar,,,
7496,PLANCHA A GAS PROTEK PLP-600G 2 QUEMADORES,Naresa,Por revisar,,,
7496,PLANCHA A GAS PROTEK PLP-600G 2 QUEMADORES,Equilinea,Por revisar,,,
7496,PLANCHA A GAS PROTEK PLP-600G 2 QUEMADORES,Proquip,Por revisar,,,
7497,PLANCHA A GAS PROTEK PLP-900G 3 QUEMADORES,Naresa,Por revisar,,,
7497,PLANCHA A GAS PROTEK PLP-900G 3 QUEMADORES,Equilinea,Por revisar,,,
7497,PLANCHA A GAS PROTEK PLP-900G 3 QUEMADORES,Proquip,Por revisar,,,
7498,PLANCHA ECO A GAS PROTEK PLP-900GS 2 QUEMADORES 90 CM,Naresa,Por revisar,,,
7498,PLANCHA ECO A GAS PROTEK PLP-900GS 2 QUEMADORES 90 CM,Equilinea,Por revisar,,,
7498,PLANCHA ECO A GAS PROTEK PLP-900GS 2 QUEMADORES 90 CM,Proquip,Por revisar,,,
7499,PLANCHA ECO A GAS PROTEK PLP-120GS 2 QUEMADORES 120 C,Naresa,Por revisar,,,
7499,PLANCHA ECO A GAS PROTEK PLP-120GS 2 QUEMADORES 120 C,Equilinea,Por revisar,,,
7499,PLANCHA ECO A GAS PROTEK PLP-120GS 2 QUEMADORES 120 C,Proquip,Por revisar,,,
7500,ASADOR A GAS PROTEK ASP-600G 2 QUEMADORES,Naresa,Por revisar,,,
7500,ASADOR A GAS PROTEK ASP-600G 2 QUEMADORES,Equilinea,Por revisar,,,
7500,ASADOR A GAS PROTEK ASP-600G 2 QUEMADORES,Proquip,Por revisar,,,
7501,ASADOR A GAS PROTEK ASP-900G 3 QUEMADORES,Naresa,Por revisar,,,
7501,ASADOR A GAS PROTEK ASP-900G 3 QUEMADORES,Equilinea,Por revisar,,,
7501,ASADOR A GAS PROTEK ASP-900G 3 QUEMADORES,Proquip,Por revisar,,,
7502,PARRILLA A GAS PROTEK PAP-4QG 4 QUEMADORES,Naresa,Por revisar,,,
7502,PARRILLA A GAS PROTEK PAP-4QG 4 QUEMADORES,Equilinea,Por revisar,,,
7502,PARRILLA A GAS PROTEK PAP-4QG 4 QUEMADORES,Proquip,Por revisar,,,
7503,PARRILLA ECO A GAS PROTEK PAP-4QGS 4 QUEMADORES,Naresa,Por revisar,,,
7503,PARRILLA ECO A GAS PROTEK PAP-4QGS 4 QUEMADORES,Equilinea,Por revisar,,,
7503,PARRILLA ECO A GAS PROTEK PAP-4QGS 4 QUEMADORES,Proquip,Por revisar,,,
7504,PARRILLA A GAS PROTEK PAP-6QGC 6 QUEMADORES,Naresa,Por revisar,,,
7504,PARRILLA A GAS PROTEK PAP-6QGC 6 QUEMADORES,Equilinea,Por revisar,,,
7504,PARRILLA A GAS PROTEK PAP-6QGC 6 QUEMADORES,Proquip,Por revisar,,,
7505,ESTUFA A GAS PROTEK EHGP-4Q 4 QUEMADORES CON HORNO,Naresa,Por revisar,,,
7505,ESTUFA A GAS PROTEK EHGP-4Q 4 QUEMADORES CON HORNO,Equilinea,Por revisar,,,
7505,ESTUFA A GAS PROTEK EHGP-4Q 4 QUEMADORES CON HORNO,Proquip,Por revisar,,,
7506,FABRICA DE HIELO ELEMENT 160 KILOS CON DEPOSITO DE 13,Naresa,Por revisar,,,
7506,FABRICA DE HIELO ELEMENT 160 KILOS CON DEPOSITO DE 13,Equilinea,Por revisar,,,
7506,FABRICA DE HIELO ELEMENT 160 KILOS CON DEPOSITO DE 13,Proquip,Por revisar,,,
7507,FABRICA DE HIELO ELEMENT 260 KILOS CON DEPOSITO DE 15,Naresa,Por revisar,,,
7507,FABRICA DE HIELO ELEMENT 260 KILOS CON DEPOSITO DE 15,Equilinea,Por revisar,,,
7507,FABRICA DE HIELO ELEMENT 260 KILOS CON DEPOSITO DE 15,Proquip,Por revisar,,,
7508,DEPOSITO DE HIELO ELEMENT DHI-130,Naresa,Por revisar,,,
7508,DEPOSITO DE HIELO ELEMENT DHI-130,Equilinea,Por revisar,,,
7508,DEPOSITO DE HIELO ELEMENT DHI-130,Proquip,Por revisar,,,
7509,DEPOSITO DE HIELO ELEMENT DHI-150,Naresa,Por revisar,,,
7509,DEPOSITO DE HIELO ELEMENT DHI-150,Equilinea,Por revisar,,,
7509,DEPOSITO DE HIELO ELEMENT DHI-150,Proquip,Por revisar,,,
7510,BASCULA ETIQUETADORA PROTEK BPK-40-LABEL ACERO INOX,Naresa,Por revisar,,,
7510,BASCULA ETIQUETADORA PROTEK BPK-40-LABEL ACERO INOX,Equilinea,Por revisar,,,
7510,BASCULA ETIQUETADORA PROTEK BPK-40-LABEL ACERO INOX,Proquip,Por revisar,,,
7524,REBANADORA TORREY RMS330DC 1/2 HP,Naresa,Por revisar,,,
7524,REBANADORA TORREY RMS330DC 1/2 HP,Equilinea,Por revisar,,,
7527,CONESRVADOR TORREY SVF-25N PARA 60 BOLSAS NEGRO,Naresa,Por revisar,,,
7527,CONESRVADOR TORREY SVF-25N PARA 60 BOLSAS NEGRO,Equilinea,Por revisar,,,
7538,CONSERVADOR TORREY SVF-44N PARA 100 BOLSAS DE HIELO NEGRO,Naresa,Por revisar,,,
7538,CONSERVADOR TORREY SVF-44N PARA 100 BOLSAS DE HIELO NEGRO,Equilinea,Por revisar,,,
7633,BASCULA DE RECIBO TORREY BRPP-100 100 KG,Naresa,Por revisar,,,
7633,BASCULA DE RECIBO TORREY BRPP-100 100 KG,Equilinea,Por revisar,,,
7634,BASCULA DE RECIBO TORREY BRPP-200 200 KG,Naresa,Por revisar,,,
7634,BASCULA DE RECIBO TORREY BRPP-200 200 KG,Equilinea,Por revisar,,,
7635,BASCULA DE RECIBO TORREY BRPP-500 500 KG,Naresa,Por revisar,,,
7635,BASCULA DE RECIBO TORREY BRPP-500 500 KG,Equilinea,Por revisar,,,
7649,BASCULA ELECTRONICA TORREY SXE-40-LC 40 KG CON BATERIA DE 700 HORAS,Naresa,Por revisar,,,
7649,BASCULA ELECTRONICA TORREY SXE-40-LC 40 KG CON BATERIA DE 700 HORAS,Equilinea,Por revisar,,,
7660,EMPACADORA AL VACIO TORREY EVD-20P,Naresa,Por revisar,,,
7660,EMPACADORA AL VACIO TORREY EVD-20P,Equilinea,Por revisar,,,
